order_id,order_date,item_id,vendor_id,quantity,unit_price,total_price
2564,2025-02-09,1,1,25,7500.0,187500.0
2565,2025-02-10,48,13,27,500.0,13500.0
2566,2025-02-10,67,12,52,750.0,39000.0
2567,2025-02-10,42,6,71,60.0,4260.0
2568,2025-02-10,21,13,42,800.0,33600.0
2569,2025-02-10,20,12,16,250.0,4000.0
2570,2025-02-10,47,12,95,120.0,11400.0
2571,2025-02-10,5,5,44,900.0,39600.0
2572,2025-02-10,26,15,75,400.0,30000.0
2573,2025-02-10,79,15,62,60.0,3720.0
2574,2025-02-11,59,28,48,1200.0,57600.0
2575,2025-02-11,23,14,82,1200.0,98400.0
2576,2025-02-11,78,15,70,400.0,28000.0
2577,2025-02-11,62,29,89,2500.0,222500.0
2578,2025-02-11,56,25,39,3500.0,136500.0
2579,2025-02-11,80,20,71,120.0,8520.0
2580,2025-02-12,59,28,45,1200.0,54000.0
2581,2025-02-12,26,15,18,400.0,7200.0
2582,2025-02-12,1,1,96,7500.0,720000.0
2583,2025-02-13,60,29,88,400.0,35200.0
2584,2025-02-13,71,8,82,120.0,9840.0
2585,2025-02-13,63,29,50,600.0,30000.0
2586,2025-02-14,78,15,20,400.0,8000.0
2587,2025-02-14,6,5,44,1400.0,61600.0
2588,2025-02-14,34,19,57,500.0,28500.0
2589,2025-02-14,58,27,73,300.0,21900.0
2590,2025-02-15,59,28,56,1200.0,67200.0
2591,2025-02-15,44,9,40,50.0,2000.0
2592,2025-02-15,56,25,91,3500.0,318500.0
2593,2025-02-15,73,7,35,100.0,3500.0
2594,2025-02-15,57,26,64,1500.0,96000.0
2595,2025-02-15,69,19,91,150.0,13650.0
2596,2025-02-15,20,12,68,250.0,17000.0
2597,2025-02-16,70,19,90,80.0,7200.0
2598,2025-02-16,62,29,55,2500.0,137500.0
2599,2025-02-16,31,17,47,300.0,14100.0
2600,2025-02-17,72,11,80,40.0,3200.0
2601,2025-02-17,41,6,76,40.0,3040.0
2602,2025-02-17,40,20,94,900.0,84600.0
2603,2025-02-17,52,22,14,800.0,11200.0
2604,2025-02-17,66,18,41,900.0,36900.0
2605,2025-02-17,65,18,11,450.0,4950.0
2606,2025-02-17,54,24,60,2000.0,120000.0
2607,2025-02-17,6,5,63,1400.0,88200.0
2608,2025-02-17,43,8,69,30.0,2070.0
2609,2025-02-17,41,6,37,40.0,1480.0
2610,2025-02-17,38,3,80,550.0,44000.0
2611,2025-02-18,32,18,55,350.0,19250.0
2612,2025-02-18,73,7,31,100.0,3100.0
2613,2025-02-18,72,11,80,40.0,3200.0
2614,2025-02-19,45,5,29,700.0,20300.0
2615,2025-02-19,70,19,20,80.0,1600.0
2616,2025-02-19,34,19,66,500.0,33000.0
2617,2025-02-19,48,13,29,500.0,14500.0
2618,2025-02-19,76,13,50,150.0,7500.0
2619,2025-02-19,9,7,38,600.0,22800.0
2620,2025-02-19,55,24,85,1800.0,153000.0
2621,2025-02-20,78,15,97,400.0,38800.0
2622,2025-02-20,36,2,94,1500.0,141000.0
2623,2025-02-20,73,7,73,100.0,7300.0
2624,2025-02-20,12,8,54,800.0,43200.0
2625,2025-02-21,10,7,53,50.0,2650.0
2626,2025-02-21,78,15,21,400.0,8400.0
2627,2025-02-21,55,24,27,1800.0,48600.0
2628,2025-02-21,34,19,89,500.0,44500.0
2629,2025-02-21,44,9,37,50.0,1850.0
2630,2025-02-21,80,20,48,120.0,5760.0
2631,2025-02-22,7,6,23,3000.0,69000.0
2632,2025-02-22,51,21,75,1500.0,112500.0
2633,2025-02-22,64,10,15,1800.0,27000.0
2634,2025-02-22,23,14,48,1200.0,57600.0
2635,2025-02-22,76,13,37,150.0,5550.0
2636,2025-02-22,31,17,77,300.0,23100.0
2637,2025-02-22,73,7,93,100.0,9300.0
2638,2025-02-22,66,18,21,900.0,18900.0
2639,2025-02-22,31,17,12,300.0,3600.0
2640,2025-02-23,53,23,50,1200.0,60000.0
2641,2025-02-23,6,5,49,1400.0,68600.0
2642,2025-02-23,54,24,57,2000.0,114000.0
2643,2025-02-23,80,20,64,120.0,7680.0
2644,2025-02-23,75,14,29,200.0,5800.0
2645,2025-02-23,75,14,59,200.0,11800.0
2646,2025-02-23,12,8,98,800.0,78400.0
2647,2025-02-23,67,12,91,750.0,68250.0
2648,2025-02-23,53,23,64,1200.0,76800.0
2649,2025-02-23,53,23,11,1200.0,13200.0
2650,2025-02-23,22,13,41,750.0,30750.0
2651,2025-02-23,18,11,87,1500.0,130500.0
2652,2025-02-24,64,10,77,1800.0,138600.0
2653,2025-02-24,3,4,22,12000.0,264000.0
2654,2025-02-24,6,5,25,1400.0,35000.0
2655,2025-02-24,33,18,98,320.0,31360.0
2656,2025-02-24,78,15,69,400.0,27600.0
2657,2025-02-24,74,7,53,80.0,4240.0
2658,2025-02-25,7,6,62,3000.0,186000.0
2659,2025-02-25,37,3,59,600.0,35400.0
2660,2025-02-25,73,7,50,100.0,5000.0
2661,2025-02-25,74,7,23,80.0,1840.0
2662,2025-02-25,41,6,40,40.0,1600.0
2663,2025-02-25,22,13,88,750.0,66000.0
2664,2025-02-25,23,14,94,1200.0,112800.0
2665,2025-02-25,70,19,21,80.0,1680.0
2666,2025-02-26,53,23,73,1200.0,87600.0
2667,2025-02-26,19,12,27,80.0,2160.0
2668,2025-02-26,7,6,43,3000.0,129000.0
2669,2025-02-27,57,26,54,1500.0,81000.0
2670,2025-02-27,34,19,33,500.0,16500.0
2671,2025-02-27,27,15,95,500.0,47500.0
2672,2025-02-27,19,12,29,80.0,2320.0
2673,2025-02-27,29,16,81,180.0,14580.0
2674,2025-02-28,5,5,34,900.0,30600.0
2675,2025-02-28,3,4,12,12000.0,144000.0
2676,2025-02-28,41,6,73,40.0,2920.0
2677,2025-02-28,34,19,94,500.0,47000.0
2678,2025-02-28,26,15,23,400.0,9200.0
2679,2025-02-28,61,30,12,4500.0,54000.0
2680,2025-02-28,64,10,99,1800.0,178200.0
2681,2025-02-28,17,11,50,400.0,20000.0
2682,2025-03-01,17,11,36,400.0,14400.0
2683,2025-03-01,37,3,38,600.0,22800.0
2684,2025-03-01,68,11,28,500.0,14000.0
2685,2025-03-01,46,5,65,800.0,52000.0
2686,2025-03-01,18,11,93,1500.0,139500.0
2687,2025-03-01,78,15,63,400.0,25200.0
2688,2025-03-02,17,11,17,400.0,6800.0
2689,2025-03-02,53,23,25,1200.0,30000.0
2690,2025-03-02,16,10,96,200.0,19200.0
2691,2025-03-02,18,11,72,1500.0,108000.0
2692,2025-03-02,75,14,75,200.0,15000.0
2693,2025-03-02,10,7,16,50.0,800.0
2694,2025-03-02,47,12,28,120.0,3360.0
2695,2025-03-03,78,15,62,400.0,24800.0
2696,2025-03-03,17,11,67,400.0,26800.0
2697,2025-03-03,65,18,24,450.0,10800.0
2698,2025-03-03,65,18,63,450.0,28350.0
2699,2025-03-03,6,5,68,1400.0,95200.0
2700,2025-03-03,52,22,23,800.0,18400.0
2701,2025-03-03,70,19,51,80.0,4080.0
2702,2025-03-04,78,15,12,400.0,4800.0
2703,2025-03-04,44,9,97,50.0,4850.0
2704,2025-03-04,19,12,37,80.0,2960.0
2705,2025-03-04,39,20,32,400.0,12800.0
2706,2025-03-05,7,6,79,3000.0,237000.0
2707,2025-03-05,56,25,86,3500.0,301000.0
2708,2025-03-05,1,1,58,7500.0,435000.0
2709,2025-03-06,49,19,22,2200.0,48400.0
2710,2025-03-06,66,18,70,900.0,63000.0
2711,2025-03-06,77,13,55,250.0,13750.0
2712,2025-03-06,3,4,63,12000.0,756000.0
2713,2025-03-06,34,19,37,500.0,18500.0
2714,2025-03-07,57,26,89,1500.0,133500.0
2715,2025-03-07,80,20,37,120.0,4440.0
2716,2025-03-07,45,5,11,700.0,7700.0
2717,2025-03-07,64,10,36,1800.0,64800.0
2718,2025-03-07,7,6,31,3000.0,93000.0
2719,2025-03-07,5,5,38,900.0,34200.0
2720,2025-03-08,23,14,37,1200.0,44400.0
2721,2025-03-08,66,18,37,900.0,33300.0
2722,2025-03-09,69,19,84,150.0,12600.0
2723,2025-03-09,63,29,94,600.0,56400.0
2724,2025-03-09,77,13,38,250.0,9500.0
2725,2025-03-10,38,3,76,550.0,41800.0
2726,2025-03-10,5,5,24,900.0,21600.0
2727,2025-03-10,47,12,29,120.0,3480.0
2728,2025-03-10,69,19,42,150.0,6300.0
2729,2025-03-10,60,29,11,400.0,4400.0
2730,2025-03-10,52,22,32,800.0,25600.0
2731,2025-03-10,41,6,71,40.0,2840.0
2732,2025-03-10,28,16,62,150.0,9300.0
2733,2025-03-10,58,27,15,300.0,4500.0
2734,2025-03-10,44,9,17,50.0,850.0
2735,2025-03-11,31,17,10,300.0,3000.0
2736,2025-03-11,23,14,13,1200.0,15600.0
2737,2025-03-11,65,18,90,450.0,40500.0
2738,2025-03-11,53,23,91,1200.0,109200.0
2739,2025-03-11,44,9,11,50.0,550.0
2740,2025-03-11,70,19,62,80.0,4960.0
2741,2025-03-11,47,12,52,120.0,6240.0
2742,2025-03-11,20,12,45,250.0,11250.0
2743,2025-03-11,45,5,11,700.0,7700.0
2744,2025-03-12,33,18,17,320.0,5440.0
2745,2025-03-12,57,26,88,1500.0,132000.0
2746,2025-03-12,55,24,14,1800.0,25200.0
2747,2025-03-12,23,14,44,1200.0,52800.0
2748,2025-03-12,42,6,51,60.0,3060.0
2749,2025-03-12,38,3,99,550.0,54450.0
2750,2025-03-13,72,11,96,40.0,3840.0
2751,2025-03-13,32,18,51,350.0,17850.0
2752,2025-03-13,52,22,39,800.0,31200.0
2753,2025-03-13,76,13,32,150.0,4800.0
2754,2025-03-13,49,19,89,2200.0,195800.0
2755,2025-03-13,66,18,34,900.0,30600.0
2756,2025-03-13,14,9,49,600.0,29400.0
2757,2025-03-14,37,3,36,600.0,21600.0
2758,2025-03-14,74,7,21,80.0,1680.0
2759,2025-03-14,59,28,19,1200.0,22800.0
2760,2025-03-15,66,18,66,900.0,59400.0
2761,2025-03-15,1,1,20,7500.0,150000.0
2762,2025-03-15,79,15,66,60.0,3960.0
2763,2025-03-15,80,20,86,120.0,10320.0
2764,2025-03-15,17,11,54,400.0,21600.0
2765,2025-03-16,55,24,67,1800.0,120600.0
2766,2025-03-16,40,20,68,900.0,61200.0
2767,2025-03-16,54,24,79,2000.0,158000.0
2768,2025-03-16,16,10,74,200.0,14800.0
2769,2025-03-16,54,24,82,2000.0,164000.0
2770,2025-03-16,28,16,61,150.0,9150.0
2771,2025-03-16,26,15,97,400.0,38800.0
2772,2025-03-16,74,7,79,80.0,6320.0
2773,2025-03-17,61,30,61,4500.0,274500.0
2774,2025-03-17,40,20,82,900.0,73800.0
2775,2025-03-17,25,14,15,200.0,3000.0
2776,2025-03-17,58,27,81,300.0,24300.0
2777,2025-03-17,18,11,90,1500.0,135000.0
2778,2025-03-17,22,13,85,750.0,63750.0
2779,2025-03-18,30,17,61,200.0,12200.0
2780,2025-03-18,4,4,45,9000.0,405000.0
2781,2025-03-18,18,11,61,1500.0,91500.0
2782,2025-03-18,59,28,94,1200.0,112800.0
2783,2025-03-18,68,11,20,500.0,10000.0
2784,2025-03-18,72,11,31,40.0,1240.0
2785,2025-03-18,78,15,35,400.0,14000.0
2786,2025-03-18,61,30,67,4500.0,301500.0
2787,2025-03-18,68,11,76,500.0,38000.0
2788,2025-03-19,69,19,70,150.0,10500.0
2789,2025-03-19,9,7,33,600.0,19800.0
2790,2025-03-19,37,3,43,600.0,25800.0
2791,2025-03-20,27,15,69,500.0,34500.0
2792,2025-03-20,3,4,83,12000.0,996000.0
2793,2025-03-20,74,7,92,80.0,7360.0
2794,2025-03-20,52,22,56,800.0,44800.0
2795,2025-03-20,42,6,38,60.0,2280.0
2796,2025-03-20,68,11,86,500.0,43000.0
2797,2025-03-20,46,5,78,800.0,62400.0
2798,2025-03-20,4,4,89,9000.0,801000.0
2799,2025-03-21,17,11,13,400.0,5200.0
2800,2025-03-21,20,12,46,250.0,11500.0
2801,2025-03-21,44,9,96,50.0,4800.0
2802,2025-03-21,11,8,91,250.0,22750.0
2803,2025-03-21,27,15,71,500.0,35500.0
2804,2025-03-21,55,24,80,1800.0,144000.0
2805,2025-03-22,16,10,25,200.0,5000.0
2806,2025-03-22,17,11,39,400.0,15600.0
2807,2025-03-22,33,18,38,320.0,12160.0
2808,2025-03-22,7,6,89,3000.0,267000.0
2809,2025-03-23,80,20,75,120.0,9000.0
2810,2025-03-23,21,13,35,800.0,28000.0
2811,2025-03-23,10,7,75,50.0,3750.0
2812,2025-03-24,72,11,38,40.0,1520.0
2813,2025-03-24,76,13,72,150.0,10800.0
2814,2025-03-24,51,21,47,1500.0,70500.0
2815,2025-03-24,57,26,55,1500.0,82500.0
2816,2025-03-24,55,24,45,1800.0,81000.0
2817,2025-03-24,71,8,10,120.0,1200.0
2818,2025-03-24,29,16,67,180.0,12060.0
2819,2025-03-24,79,15,72,60.0,4320.0
2820,2025-03-25,73,7,82,100.0,8200.0
2821,2025-03-25,73,7,75,100.0,7500.0
2822,2025-03-25,51,21,80,1500.0,120000.0
2823,2025-03-25,56,25,68,3500.0,238000.0
2824,2025-03-25,5,5,44,900.0,39600.0
2825,2025-03-25,16,10,18,200.0,3600.0
2826,2025-03-25,60,29,66,400.0,26400.0
2827,2025-03-25,80,20,19,120.0,2280.0
2828,2025-03-25,37,3,91,600.0,54600.0
2829,2025-03-25,36,2,42,1500.0,63000.0
2830,2025-03-25,64,10,58,1800.0,104400.0
2831,2025-03-26,15,10,18,120.0,2160.0
2832,2025-03-26,26,15,82,400.0,32800.0
2833,2025-03-26,59,28,67,1200.0,80400.0
2834,2025-03-26,28,16,10,150.0,1500.0
2835,2025-03-26,48,13,98,500.0,49000.0
2836,2025-03-26,22,13,54,750.0,40500.0
2837,2025-03-27,57,26,11,1500.0,16500.0
2838,2025-03-27,39,20,48,400.0,19200.0
2839,2025-03-27,15,10,78,120.0,9360.0
2840,2025-03-27,20,12,99,250.0,24750.0
2841,2025-03-27,12,8,93,800.0,74400.0
2842,2025-03-27,77,13,83,250.0,20750.0
2843,2025-03-27,24,14,75,300.0,22500.0
2844,2025-03-27,77,13,19,250.0,4750.0
2845,2025-03-28,50,19,55,1800.0,99000.0
2846,2025-03-28,45,5,45,700.0,31500.0
2847,2025-03-28,63,29,59,600.0,35400.0
2848,2025-03-28,63,29,97,600.0,58200.0
2849,2025-03-28,6,5,92,1400.0,128800.0
2850,2025-03-28,20,12,12,250.0,3000.0
2851,2025-03-28,76,13,85,150.0,12750.0
2852,2025-03-28,42,6,97,60.0,5820.0
2853,2025-03-29,59,28,11,1200.0,13200.0
2854,2025-03-29,45,5,13,700.0,9100.0
2855,2025-03-29,22,13,10,750.0,7500.0
2856,2025-03-29,2,2,44,9500.0,418000.0
2857,2025-03-29,29,16,74,180.0,13320.0
2858,2025-03-29,7,6,18,3000.0,54000.0
2859,2025-03-30,80,20,79,120.0,9480.0
2860,2025-03-30,61,30,77,4500.0,346500.0
2861,2025-03-30,9,7,30,600.0,18000.0
2862,2025-03-30,43,8,19,30.0,570.0
2863,2025-03-30,61,30,83,4500.0,373500.0
2864,2025-03-30,52,22,10,800.0,8000.0
2865,2025-03-30,15,10,64,120.0,7680.0
2866,2025-03-30,12,8,34,800.0,27200.0
2867,2025-03-30,12,8,24,800.0,19200.0
2868,2025-03-30,18,11,88,1500.0,132000.0
2869,2025-03-30,57,26,12,1500.0,18000.0
2870,2025-03-31,42,6,36,60.0,2160.0
2871,2025-03-31,28,16,97,150.0,14550.0
2872,2025-03-31,39,20,86,400.0,34400.0
2873,2025-03-31,51,21,20,1500.0,30000.0
2874,2025-03-31,30,17,32,200.0,6400.0
2875,2025-03-31,66,18,57,900.0,51300.0
2876,2025-03-31,2,2,16,9500.0,152000.0
2877,2025-03-31,44,9,62,50.0,3100.0
2878,2025-03-31,75,14,74,200.0,14800.0
2879,2025-04-01,9,7,57,600.0,34200.0
2880,2025-04-01,9,7,63,600.0,37800.0
2881,2025-04-01,47,12,10,120.0,1200.0
2882,2025-04-01,41,6,44,40.0,1760.0
2883,2025-04-01,29,16,59,180.0,10620.0
2884,2025-04-01,66,18,15,900.0,13500.0
2885,2025-04-02,79,15,80,60.0,4800.0
2886,2025-04-02,39,20,77,400.0,30800.0
2887,2025-04-02,14,9,46,600.0,27600.0
2888,2025-04-03,30,17,95,200.0,19000.0
2889,2025-04-03,22,13,45,750.0,33750.0
2890,2025-04-03,54,24,38,2000.0,76000.0
2891,2025-04-03,38,3,91,550.0,50050.0
2892,2025-04-03,25,14,18,200.0,3600.0
2893,2025-04-03,63,29,31,600.0,18600.0
2894,2025-04-03,60,29,19,400.0,7600.0
2895,2025-04-03,16,10,47,200.0,9400.0
2896,2025-04-03,30,17,78,200.0,15600.0
2897,2025-04-04,80,20,44,120.0,5280.0
2898,2025-04-04,44,9,58,50.0,2900.0
2899,2025-04-04,71,8,76,120.0,9120.0
2900,2025-04-04,78,15,44,400.0,17600.0
2901,2025-04-04,8,6,77,4500.0,346500.0
2902,2025-04-04,5,5,25,900.0,22500.0
2903,2025-04-04,31,17,14,300.0,4200.0
2904,2025-04-05,33,18,79,320.0,25280.0
2905,2025-04-05,61,30,86,4500.0,387000.0
2906,2025-04-05,9,7,95,600.0,57000.0
2907,2025-04-05,54,24,76,2000.0,152000.0
2908,2025-04-05,15,10,94,120.0,11280.0
2909,2025-04-06,25,14,40,200.0,8000.0
2910,2025-04-06,68,11,52,500.0,26000.0
2911,2025-04-06,13,9,27,500.0,13500.0
2912,2025-04-06,80,20,22,120.0,2640.0
2913,2025-04-06,20,12,82,250.0,20500.0
2914,2025-04-07,48,13,89,500.0,44500.0
2915,2025-04-07,75,14,43,200.0,8600.0
2916,2025-04-07,58,27,58,300.0,17400.0
2917,2025-04-07,53,23,25,1200.0,30000.0
2918,2025-04-07,4,4,80,9000.0,720000.0
2919,2025-04-07,26,15,62,400.0,24800.0
2920,2025-04-08,25,14,53,200.0,10600.0
2921,2025-04-08,66,18,65,900.0,58500.0
2922,2025-04-09,42,6,36,60.0,2160.0
2923,2025-04-09,66,18,36,900.0,32400.0
2924,2025-04-09,8,6,72,4500.0,324000.0
2925,2025-04-09,66,18,93,900.0,83700.0
2926,2025-04-09,28,16,81,150.0,12150.0
2927,2025-04-10,73,7,75,100.0,7500.0
2928,2025-04-10,62,29,12,2500.0,30000.0
2929,2025-04-10,13,9,61,500.0,30500.0
2930,2025-04-10,53,23,48,1200.0,57600.0
2931,2025-04-10,35,19,49,200.0,9800.0
2932,2025-04-10,49,19,95,2200.0,209000.0
2933,2025-04-11,39,20,38,400.0,15200.0
2934,2025-04-11,72,11,11,40.0,440.0
2935,2025-04-11,35,19,49,200.0,9800.0
2936,2025-04-11,30,17,63,200.0,12600.0
2937,2025-04-11,52,22,99,800.0,79200.0
2938,2025-04-11,72,11,23,40.0,920.0
2939,2025-04-11,5,5,24,900.0,21600.0
2940,2025-04-12,18,11,40,1500.0,60000.0
2941,2025-04-12,59,28,48,1200.0,57600.0
2942,2025-04-12,8,6,96,4500.0,432000.0
2943,2025-04-13,11,8,52,250.0,13000.0
2944,2025-04-13,9,7,38,600.0,22800.0
2945,2025-04-13,43,8,86,30.0,2580.0
2946,2025-04-13,3,4,68,12000.0,816000.0
2947,2025-04-13,13,9,90,500.0,45000.0
2948,2025-04-14,32,18,22,350.0,7700.0
2949,2025-04-14,39,20,94,400.0,37600.0
2950,2025-04-14,73,7,34,100.0,3400.0
2951,2025-04-15,45,5,73,700.0,51100.0
2952,2025-04-15,18,11,24,1500.0,36000.0
2953,2025-04-15,27,15,33,500.0,16500.0
2954,2025-04-15,63,29,27,600.0,16200.0
2955,2025-04-15,32,18,31,350.0,10850.0
2956,2025-04-15,25,14,85,200.0,17000.0
2957,2025-04-15,10,7,13,50.0,650.0
2958,2025-04-15,74,7,29,80.0,2320.0
2959,2025-04-15,4,4,13,9000.0,117000.0
2960,2025-04-15,49,19,74,2200.0,162800.0
2961,2025-04-16,71,8,74,120.0,8880.0
2962,2025-04-16,10,7,47,50.0,2350.0
2963,2025-04-16,26,15,95,400.0,38000.0
2964,2025-04-17,37,3,28,600.0,16800.0
2965,2025-04-17,71,8,60,120.0,7200.0
2966,2025-04-17,59,28,45,1200.0,54000.0
2967,2025-04-17,33,18,27,320.0,8640.0
2968,2025-04-17,45,5,30,700.0,21000.0
2969,2025-04-18,59,28,38,1200.0,45600.0
2970,2025-04-18,63,29,40,600.0,24000.0
2971,2025-04-18,70,19,11,80.0,880.0
2972,2025-04-18,30,17,25,200.0,5000.0
2973,2025-04-18,50,19,22,1800.0,39600.0
2974,2025-04-18,3,4,21,12000.0,252000.0
2975,2025-04-18,30,17,42,200.0,8400.0
2976,2025-04-18,32,18,44,350.0,15400.0
2977,2025-04-19,12,8,46,800.0,36800.0
2978,2025-04-19,28,16,16,150.0,2400.0
2979,2025-04-19,65,18,91,450.0,40950.0
2980,2025-04-19,19,12,95,80.0,7600.0
2981,2025-04-19,18,11,86,1500.0,129000.0
2982,2025-04-20,60,29,61,400.0,24400.0
2983,2025-04-20,19,12,33,80.0,2640.0
2984,2025-04-20,64,10,68,1800.0,122400.0
2985,2025-04-20,44,9,21,50.0,1050.0
2986,2025-04-20,74,7,29,80.0,2320.0
2987,2025-04-20,60,29,81,400.0,32400.0
2988,2025-04-20,56,25,60,3500.0,210000.0
2989,2025-04-20,57,26,19,1500.0,28500.0
2990,2025-04-20,61,30,25,4500.0,112500.0
2991,2025-04-20,58,27,41,300.0,12300.0
2992,2025-04-20,25,14,99,200.0,19800.0
2993,2025-04-21,17,11,25,400.0,10000.0
2994,2025-04-21,61,30,91,4500.0,409500.0
2995,2025-04-21,79,15,55,60.0,3300.0
2996,2025-04-21,40,20,79,900.0,71100.0
2997,2025-04-21,57,26,17,1500.0,25500.0
2998,2025-04-21,47,12,66,120.0,7920.0
2999,2025-04-21,52,22,73,800.0,58400.0
3000,2025-04-21,38,3,59,550.0,32450.0
3001,2025-04-21,11,8,86,250.0,21500.0
3002,2025-04-21,40,20,67,900.0,60300.0
3003,2025-04-21,40,20,29,900.0,26100.0
3004,2025-04-22,71,8,49,120.0,5880.0
3005,2025-04-22,46,5,26,800.0,20800.0
3006,2025-04-22,36,2,50,1500.0,75000.0
3007,2025-04-22,22,13,79,750.0,59250.0
3008,2025-04-23,10,7,18,50.0,900.0
3009,2025-04-24,10,7,69,50.0,3450.0
3010,2025-04-24,41,6,68,40.0,2720.0
3011,2025-04-24,77,13,85,250.0,21250.0
3012,2025-04-24,8,6,16,4500.0,72000.0
3013,2025-04-25,45,5,20,700.0,14000.0
3014,2025-04-25,54,24,81,2000.0,162000.0
3015,2025-04-25,34,19,20,500.0,10000.0
3016,2025-04-25,55,24,78,1800.0,140400.0
3017,2025-04-25,56,25,32,3500.0,112000.0
3018,2025-04-25,35,19,17,200.0,3400.0
3019,2025-04-26,17,11,17,400.0,6800.0
3020,2025-04-26,18,11,99,1500.0,148500.0
3021,2025-04-26,30,17,74,200.0,14800.0
3022,2025-04-26,48,13,99,500.0,49500.0
3023,2025-04-26,40,20,72,900.0,64800.0
3024,2025-04-27,18,11,73,1500.0,109500.0
3025,2025-04-27,44,9,59,50.0,2950.0
3026,2025-04-27,74,7,19,80.0,1520.0
3027,2025-04-27,31,17,12,300.0,3600.0
3028,2025-04-27,48,13,69,500.0,34500.0
3029,2025-04-27,44,9,40,50.0,2000.0
3030,2025-04-27,50,19,71,1800.0,127800.0
3031,2025-04-27,65,18,30,450.0,13500.0
3032,2025-04-27,22,13,56,750.0,42000.0
3033,2025-04-28,66,18,39,900.0,35100.0
3034,2025-04-28,46,5,92,800.0,73600.0
3035,2025-04-28,71,8,39,120.0,4680.0
3036,2025-04-28,17,11,83,400.0,33200.0
3037,2025-04-29,24,14,49,300.0,14700.0
3038,2025-04-29,57,26,75,1500.0,112500.0
3039,2025-04-29,66,18,25,900.0,22500.0
3040,2025-04-29,80,20,85,120.0,10200.0
3041,2025-04-29,29,16,43,180.0,7740.0
3042,2025-04-29,51,21,80,1500.0,120000.0
3043,2025-04-29,50,19,76,1800.0,136800.0
3044,2025-04-29,58,27,34,300.0,10200.0
3045,2025-04-29,69,19,37,150.0,5550.0
3046,2025-04-29,77,13,51,250.0,12750.0
3047,2025-04-30,19,12,97,80.0,7760.0
3048,2025-04-30,66,18,53,900.0,47700.0
3049,2025-04-30,77,13,31,250.0,7750.0
3050,2025-05-01,66,18,96,900.0,86400.0
3051,2025-05-02,21,13,89,800.0,71200.0
3052,2025-05-02,45,5,86,700.0,60200.0
3053,2025-05-02,52,22,93,800.0,74400.0
3054,2025-05-02,59,28,17,1200.0,20400.0
3055,2025-05-02,28,16,46,150.0,6900.0
3056,2025-05-02,3,4,72,12000.0,864000.0
3057,2025-05-02,4,4,82,9000.0,738000.0
3058,2025-05-03,31,17,63,300.0,18900.0
3059,2025-05-03,29,16,26,180.0,4680.0
3060,2025-05-03,13,9,78,500.0,39000.0
3061,2025-05-03,61,30,50,4500.0,225000.0
3062,2025-05-03,16,10,38,200.0,7600.0
3063,2025-05-03,8,6,29,4500.0,130500.0
3064,2025-05-03,23,14,53,1200.0,63600.0
3065,2025-05-03,3,4,43,12000.0,516000.0
3066,2025-05-03,54,24,70,2000.0,140000.0
3067,2025-05-04,31,17,22,300.0,6600.0
3068,2025-05-04,52,22,95,800.0,76000.0
3069,2025-05-04,9,7,95,600.0,57000.0
3070,2025-05-04,66,18,16,900.0,14400.0
3071,2025-05-04,38,3,36,550.0,19800.0
3072,2025-05-04,79,15,20,60.0,1200.0
3073,2025-05-04,48,13,33,500.0,16500.0
3074,2025-05-04,39,20,85,400.0,34000.0
3075,2025-05-05,56,25,34,3500.0,119000.0
3076,2025-05-05,65,18,80,450.0,36000.0
3077,2025-05-05,80,20,79,120.0,9480.0
3078,2025-05-05,71,8,12,120.0,1440.0
3079,2025-05-05,42,6,76,60.0,4560.0
3080,2025-05-06,76,13,41,150.0,6150.0
3081,2025-05-06,35,19,34,200.0,6800.0
3082,2025-05-06,77,13,30,250.0,7500.0
3083,2025-05-06,80,20,68,120.0,8160.0
3084,2025-05-06,24,14,95,300.0,28500.0
3085,2025-05-06,50,19,71,1800.0,127800.0
3086,2025-05-06,61,30,68,4500.0,306000.0
3087,2025-05-07,22,13,79,750.0,59250.0
3088,2025-05-07,33,18,21,320.0,6720.0
3089,2025-05-07,59,28,19,1200.0,22800.0
3090,2025-05-07,60,29,56,400.0,22400.0
3091,2025-05-07,41,6,52,40.0,2080.0
3092,2025-05-07,31,17,45,300.0,13500.0
3093,2025-05-07,38,3,60,550.0,33000.0
3094,2025-05-08,47,12,71,120.0,8520.0
3095,2025-05-08,30,17,38,200.0,7600.0
3096,2025-05-08,68,11,42,500.0,21000.0
3097,2025-05-08,40,20,24,900.0,21600.0
3098,2025-05-08,50,19,34,1800.0,61200.0
3099,2025-05-08,60,29,42,400.0,16800.0
3100,2025-05-08,55,24,76,1800.0,136800.0
3101,2025-05-08,76,13,44,150.0,6600.0
3102,2025-05-08,61,30,19,4500.0,85500.0
3103,2025-05-08,75,14,13,200.0,2600.0
3104,2025-05-09,8,6,40,4500.0,180000.0
3105,2025-05-09,19,12,57,80.0,4560.0
3106,2025-05-09,5,5,55,900.0,49500.0
3107,2025-05-09,65,18,41,450.0,18450.0
3108,2025-05-09,64,10,84,1800.0,151200.0
3109,2025-05-09,68,11,77,500.0,38500.0
3110,2025-05-10,79,15,65,60.0,3900.0
3111,2025-05-10,3,4,13,12000.0,156000.0
3112,2025-05-10,70,19,53,80.0,4240.0
3113,2025-05-11,21,13,23,800.0,18400.0
3114,2025-05-11,48,13,93,500.0,46500.0
3115,2025-05-11,16,10,80,200.0,16000.0
3116,2025-05-11,33,18,22,320.0,7040.0
